uuid,text,LLM_Answer
7ab64551-75bf-4ba7-bb36-2062e47617cc,"EVENT SPONSORSHIP AGREEMENT Newegg Inc.', 'Allied Esports International, Inc.', 'Newegg', 'Allied', 'Newegg and Allied are hereinafter referred to jointly as the ""Parties"" and each as a ""Party."" February 1, 2019 February 1, 2019 This Agreement shall be valid for five (5) years from February 1, 2019 through January 31, 2024 unless this Agreement is terminated earlier pursuant to Section 14 (the ""Term""). Without reference to choice or conflict of law principles, this Agreement shall be governed by and construed in accordance with the laws of the State of California, USA.","Document name: EVENT SPONSORSHIP AGREEMENT
Parties: Newegg Inc. # Allied Esports International, Inc.
Agreement date: 2/1/2019
Effective date: 2/1/2019
Expiration date: 1/31/2024
Governing law: California"
d6ee95e9-e84c-44c7-a8a3-c5383c3772e6,"GLOBAL MASTER SUPPLY AGREEMENT Buyer', 'on behalf of itself and the Buyer affiliates listed on Attachment C (each a ""Buyer Affiliate"" or ""West/A"" or collectively, ""Buyer Affiliates"").', 'ExxonMobil Chemical Company', 'Seller', 'on behalf of itself and in the interest of the ExxonMobil affiliates listed on Attachment B (each an ""ExxonMobil Selling Affiliate"" or ""EMCC/A"" or collectively, ""ExxonMobil Selling Affiliates""),', 'West Pharmaceutical Services, Inc. January 10, 2020 Effective Date: January 1, 2019 Termination Date: December 31, 2023 ""This Agreement shall be governed and construed in accordance with the law set forth in the ExxonMobil Selling Affiliate's general terms and conditions, as applicable."", 'The parties\' rights and obligations hereunder shall be construed and enforced under the laws of the State of Texas, U.S.A., without regard to conflict of laws principles. Incoterms 2010 (or any subsequent revision thereof) (""Incoterms"") shall also apply; provided, however, that Incoterms shall apply only to the extent specified in the agreement hereof, and provided, further, that in the event of a conflict between Incoterms and the laws of the State of Texas, U.S.A., the latter shall govern.', 'This Agreement shall be governed by Singapore law, without regard to its conflict of laws principles.', 'This Agreement between EM and Buyer shall be governed by the laws of Belgium (excluding its rules on conflict of laws).","Document name: GLOBAL MASTER SUPPLY AGREEMENT
Parties: Buyer # ExxonMobil Chemical Company # West Pharmaceutical Services, Inc.
Agreement date: 1/10/2020
Effective date: 1/1/2019
Expiration date: 12/31/2023
Governing law: Texas # Singapore # Belgium"
a6b94e35-a748-4c65-b753-08e8a59fc170,"TRADEMARK LICENSE AGREEMENT Licensor', 'Licensee', 'Morgan Stanley Direct Lending Fund', 'Morgan Stanley Investment Management Inc. ·] day of [·], 2019 ·] day of [·], 2019 The term of this Agreement commences on the Effective Date and continues in perpetuity, unless termination occurs pursuant to Sections 4.2 through 4.4. THIS AGREEMENT SHALL BE GOVERNED BY, AND CONSTRUED AND INTERPRETED IN ACCORDANCE WITH, THE LAW OF THE STATE OF NEW YORK.","Document name: TRADEMARK LICENSE AGREEMENT
Parties: Licensor # Morgan Stanley Investment Management Inc.
Agreement date: NA
Effective date: NA
Expiration date: NA
Governing law: New York"
54366357-f15c-4070-81ed-bacd55d8065d,"Road Transportation Agreement Party A (Shipper): ZTO Express Co., Ltd.', 'Party B (Carrier): Tonglu Tongze Logistics Ltd. December 22, 2014 This Agreement takes effect upon the signatures and seals of both Parties in triplicate.<omitted>December 22, 2014 Period of transportation services: this Agreement is valid for an indefinite term. ","Document name: Road Transportation Agreement
Parties: ZTO Express Co., Ltd. # Tonglu Tongze Logistics Ltd.
Agreement date: 12/22/2014
Effective date: 12/22/2014
Expiration date: NA
Governing law: NA"
68334b48-6706-4c8f-ba29-db0bbd4fdaff,"CO-BRANDING, MARKETING AND DISTRIBUTION AGREEMENT ACSI', 'Audible Inc.', 'Amazon.com Commerce Services, Inc.', 'Company', 'ACSI and Company are sometimes referred to collectively herein as the ""Parties"" and individually as a ""Party."" January 30, 2000 January 30, 2000 The term of this Agreement will commence on the Effective Date, and unless earlier terminated as provided elsewhere in this Agreement, will end automatically upon the end of Year 3. This Agreement will be interpreted, construed and enforced in accordance with the Laws of the State of Washington, without reference to its choice of Laws rules.","Document name: CO-BRANDING, MARKETING AND DISTRIBUTION AGREEMENT ACSI
Parties: Audible Inc. # Amazon.com Commerce Services, Inc.
Agreement date: 1/30/2000
Effective date: 1/30/2000
Expiration date: NA
Governing law: Washington"
aafb10f1-0e27-41d4-9328-760b5b57cfb1,"CO-BRANDING AGREEMENT Sponsor', 'Snap Technologies, Inc.', 'United Airlines, Inc.', 'Snap June 8, 1999 The Term shall commence on the date of this Agreement and, unless earlier terminated or extended as provided below, shall end as of December 31, 2000. The Term shall commence on the date of this Agreement and, unless earlier terminated or extended as provided below, shall end as of December 31, 2000. This Agreement shall be governed by, and construed in accordance with, the laws of the State of California without reference to its choice of law rules.","Document name: CO-BRANDING AGREEMENT
Parties: Snap Technologies, Inc. # United Airlines, Inc.
Agreement date: 6/8/1999
Effective date: 6/8/1999
Expiration date: 12/31/2000
Governing law: California"
30740868-5eee-4bfa-bf03-53a89f525036,"CO-BRANDING AGREEMENT Impresse Corporation', 'VerticalNet, Inc.', 'VerticalNet', 'Impresse March 3, 2000 March 3, 2000 The Term of this Agreement shall begin on the Effective Date and shall end fifteen months therefrom. This Agreement shall be governed by and interpreted under the laws of the State of Delaware without regard to its conflicts of law provisions.","Document name: CO-BRANDING AGREEMENT
Parties: Impresse Corporation # VerticalNet, Inc.
Agreement date: 3/3/2000
Effective date: 3/3/2000
Expiration date: 6/3/2001
Governing law: Delaware"
17246fb1-0c9d-478d-9cb1-1081e270a2aa,"CO-BRANDING AGREEMENT At Home Corporation (""Excite@Home"" or ""Excite"")', 'e-centives, Inc., (""Application Provider"" or ""e-centives"") 16th day of February, 2000 16th day of February, 2000 The term of this Agreement will begin on the Effective Date and will end      three (3) years from the date the Co-Branded Application becomes      accessible to Excite@Home Members (""Launch Date""). The Agreement will be governed by and construed in         accordance with the laws of the State of California, notwithstanding the         actual state or country of residence or incorporation of Application         Provider.","Document name: CO-BRANDING AGREEMENT
Parties: At Home Corporation # e-centives, Inc.
Agreement date: 2/16/2000
Effective date: 2/16/2000
Expiration date: 2/16/2003
Governing law: California"
dd38282b-c1fe-4a48-ad31-fc90c9c6467c,"CO-BRANDING AGREEMENT Lucent Technologies Inc.', 'Lucent', 'mPhase Technologies Inc.', '(each individually, ""a Party"" and, collectively, ""the Parties""}.', 'mPhase 21st day of January 2003  The Term of this Agreement will commence on the date above, and shall          continue for a term of one (1) year The validity, construction and performance of this Agreement shall be          governed by the laws of the State of New York.","Document name: CO-BRANDING AGREEMENT
Parties: Lucent Technologies Inc. # mPhase Technologies Inc.
Agreement date: 1/21/2003
Effective date: 1/21/2003
Expiration date: 1/21/2004
Governing law: New York"
be8bc390-85c8-4bd4-a6c8-0ce5bdeeac64,"CO-BRANDING AGREEMENT VerticalNet', 'LeadersOnline', 'VerticalNet, Inc.', '(each a ""Party"" and together the ""Parties"").', 'LeadersOnline, Inc. March 15, 2000 March 15, 2000 Term shall mean the Effective Date through June 15, 2001 and any Renewal Term (as defined in paragraph 7.4 herein.) This Agreement shall be governed by and interpreted under the laws of the Commonwealth of Pennsylvania without regard to its conflicts of law provisions.","Document name: CO-BRANDING AGREEMENT
Parties: VerticalNet # LeadersOnline # VerticalNet, Inc. # LeadersOnline, Inc.
Agreement date: 3/15/2000
Effective date: 3/15/2000
Expiration date: 6/15/2001
Governing law: Pennsylvania"
1c329c8f-1eb9-4ff1-84a9-079a9e5f0d47,"CO-BRANDING AGREEMENT PaperExchange', 'PaperExchange.com, LLC', 'VerticalNet, Inc.', 'VerticalNet  September 30, 1999 Initial Term shall mean the Effective Date through the day prior to the fourth anniversary of the Effective Date, unless earlier terminated pursuant to Section 8 This Agreement shall be governed by and interpreted under the laws of the Commonwealth of Pennsylvania without regard to its conflicts of law provisions.","Document name: CO-BRANDING AGREEMENT
Parties: PaperExchange.com, LLC # VerticalNet, Inc.
Agreement date: 9/30/1999
Effective date: 9/30/1999
Expiration date: 9/29/2003
Governing law: Pennsylvania"
8aaf888e-b8f0-4f15-9b06-bc1a69e196e5,"CO-BRANDING AGREEMENT                                      (FORM) NETTAXI', '""SpinRecords.com""  or  ""Client""', 'Solutions  Media,  Inc.,  dba SpinRecords.com', 'NETTAXI Online Communities, Inc. Nov  5,  1999 Nov  5,  1999 This  Agreement  shall  be effective upon the              ------------------- Effective Date and shall remain in force for a period of one (1) year, and shall be automatically renewed for successive periods of one (1) year unless otherwise terminated  as provided  herein. This Agreement and any action<omitted>related  thereto  shall  be governed, controlled, interpreted and defined by and under  the laws of the State of California and the United States, without regard to  the conflicts of laws provisions thereof.","Document name: CO-BRANDING AGREEMENT (FORM) NETTAXI
Parties: SpinRecords.com # NETTAXI Online Communities, Inc.
Agreement date: 11/5/1999
Effective date: 11/5/1999
Expiration date: 11/5/2000
Governing law: California"
3e371551-1aed-42c5-8ff8-1a51ff66c4c4,"MANIFEST SYSTEM SERVICES AND CO-BRANDING AGREEMENT MBE', 'iShip.com, Inc.', 'MAILBOXES ETC. USA, INC.', 'Mail                                                         ------- Boxes Etc. USA, Inc.', 'Company April 27, 1999 April 27, 1999 The initial term of this Agreement shall          ----------------------- commence on the Effective Date and end on the fifth anniversary of the Effective Date. This Agreement and all acts and transactions pursuant          ------------- hereto and the rights and obligations of the parties hereto shall be governed, construed and interpreted in accordance with the laws of the State of California, without giving effect to principles of conflicts of law.","Document name: MANIFEST SYSTEM SERVICES AND CO-BRANDING AGREEMENT MBE
Parties: iShip.com, Inc. # MAILBOXES ETC. USA, INC.
Agreement date: 4/27/1999
Effective date: 4/27/1999
Expiration date: 4/27/2004
Governing law: California"
836ca91b-e82a-4025-b76c-a0144b4d3274,"CHASE AFFILIATE AGREEMENT Chase Bank USA, N.A. (?Chase?)', 'you as an ""Affiliate"" April 6, 2007 The term of this Agreement will commence on the date that the Affiliate Registration Form is approved by Chase and will end when terminated by either party. The term of this Agreement will commence on the date that the Affiliate Registration Form is approved by Chase and will end when terminated by either party. This Agreement will be governed in all respects by the laws of the State of Delaware, including its conflict with law provisions.","Document name: CHASE AFFILIATE AGREEMENT
Parties: Chase Bank USA, N.A. # you
Agreement date: 4/6/2007
Effective date: NA
Expiration date: NA
Governing law: Delaware"
429ed7a1-1cf7-4feb-a2d8-8b5b6e30bca8,"NETWORK AFFILIATE AGREEMENT Digital Cinema Destinations Corp.', '""Network Affiliate"" and with  NCM, each a ""Party"" and collectively, the ""Parties""', 'NCM', 'National CineMedia, LLC 14th day of March, 2011 The Parties contemplate that the Effective Date will be on or about __________________________. Unless earlier terminated as provided below, the term of this Agreement shall begin on the Effective Date and shall  continue for a period of five (5) years from the Effective Date (the ""Initial Term"") after which this Agreement may be extended on mutual agreement  of the parties (a ""Renewal Term,"" and together with the Initial Term, the ""Term""). This Agreement shall be binding on the Parties as of the date hereof and is to be construed in accordance  with and governed by the internal laws of the State of Delaware without giving effect to any choice of law rule that would cause the application of  the laws of any jurisdiction other than the internal laws of the State of Delaware to the rights and duties of the Parties.","Document name: NETWORK AFFILIATE AGREEMENT
Parties: Digital Cinema Destinations Corp. # NCM # National CineMedia, LLC
Agreement date: 3/14/2011
Effective date: NA
Expiration date: 3/14/2016
Governing law: Delaware"
