uuid,entity_type,entity_text
955486c4-bd3b-4c62-ad46-6d0c4d99dbfd,6,
955486c4-bd3b-4c62-ad46-6d0c4d99dbfd,3,
d3e45373-7ef0-4879-b28b-b5f42aef4cfd,1,MASTER FRANCHISE AGREEMENT
d3e45373-7ef0-4879-b28b-b5f42aef4cfd,2,"The Grilled Cheese Truck, Inc."
d3e45373-7ef0-4879-b28b-b5f42aef4cfd,2,"Kiosk Concepts, Inc."
d3e45373-7ef0-4879-b28b-b5f42aef4cfd,4,
d3e45373-7ef0-4879-b28b-b5f42aef4cfd,5,2015
d3e45373-7ef0-4879-b28b-b5f42aef4cfd,6,2025
d3e45373-7ef0-4879-b28b-b5f42aef4cfd,3,New York
5c98ef9a-a672-415b-b5e9-af8d9beaa233,1,
5c98ef9a-a672-415b-b5e9-af8d9beaa233,2,"THE GRILLED CHEESE TRUCK, INC."
5c98ef9a-a672-415b-b5e9-af8d9beaa233,2,"KIOSK CONCEPTS, INC."
5c98ef9a-a672-415b-b5e9-af8d9beaa233,4,
5c98ef9a-a672-415b-b5e9-af8d9beaa233,5,
5c98ef9a-a672-415b-b5e9-af8d9beaa233,6,
5c98ef9a-a672-415b-b5e9-af8d9beaa233,3,New York
feb6c3c7-7a58-43ab-9ded-010474ae3821,1,SERVICES AGREEMENT
feb6c3c7-7a58-43ab-9ded-010474ae3821,2,FASC
feb6c3c7-7a58-43ab-9ded-010474ae3821,2,FEDERATED INVESTMENT MANAGEMENT COMPANY
feb6c3c7-7a58-43ab-9ded-010474ae3821,4,1/1/2004
feb6c3c7-7a58-43ab-9ded-010474ae3821,5,1/1/2004
feb6c3c7-7a58-43ab-9ded-010474ae3821,6,
feb6c3c7-7a58-43ab-9ded-010474ae3821,3,Pennsylvania
cd8bfa51-81f1-448e-8d0f-e03e1f11d272,1,SECOND AMENDMENT TO SERVICES AGREEMENT
cd8bfa51-81f1-448e-8d0f-e03e1f11d272,2,FASC
cd8bfa51-81f1-448e-8d0f-e03e1f11d272,2,FEDERATED INVESTMENT MANAGEMENT COMPANY
cd8bfa51-81f1-448e-8d0f-e03e1f11d272,4,3/1/2016
cd8bfa51-81f1-448e-8d0f-e03e1f11d272,5,3/1/2016
cd8bfa51-81f1-448e-8d0f-e03e1f11d272,6,
cd8bfa51-81f1-448e-8d0f-e03e1f11d272,3,Pennsylvania
6572b46c-41f4-4b3c-a41e-454d2109d27b,1,LIMITED POWER OF ATTORNEY
6572b46c-41f4-4b3c-a41e-454d2109d27b,2,FASC
6572b46c-41f4-4b3c-a41e-454d2109d27b,2,FEDERATED INVESTMENT MANAGEMENT COMPANY
6572b46c-41f4-4b3c-a41e-454d2109d27b,4,1/1/2004
6572b46c-41f4-4b3c-a41e-454d2109d27b,5,
6572b46c-41f4-4b3c-a41e-454d2109d27b,6,
6572b46c-41f4-4b3c-a41e-454d2109d27b,3,Pennsylvania
78884feb-5ca2-4352-96e2-8143c802fbac,1,NON COMPETITION AGREEMENT AND RIGHT OF FIRST OFFER
78884feb-5ca2-4352-96e2-8143c802fbac,2,GLAMIS GOLD LTD.
78884feb-5ca2-4352-96e2-8143c802fbac,2,WESTERN COPPER CORPORATION
78884feb-5ca2-4352-96e2-8143c802fbac,4,5/3/2006
78884feb-5ca2-4352-96e2-8143c802fbac,5,5/3/2006
78884feb-5ca2-4352-96e2-8143c802fbac,6,
78884feb-5ca2-4352-96e2-8143c802fbac,3,British Columbia
6aef9e14-c19c-4bf7-8d36-bdbaf56c0edd,1,Collaboration Agreement
6aef9e14-c19c-4bf7-8d36-bdbaf56c0edd,2,"Foundation Medicine, Inc"
6aef9e14-c19c-4bf7-8d36-bdbaf56c0edd,2,F. Hoffmann-La Roche Ltd
6aef9e14-c19c-4bf7-8d36-bdbaf56c0edd,4,
6aef9e14-c19c-4bf7-8d36-bdbaf56c0edd,5,
6aef9e14-c19c-4bf7-8d36-bdbaf56c0edd,6,
6aef9e14-c19c-4bf7-8d36-bdbaf56c0edd,3,New York
ad8ef0fa-528a-41bd-a373-0f3c89a8bd04,1,JOINT VENTURE AGREEMENT
ad8ef0fa-528a-41bd-a373-0f3c89a8bd04,2,Harvest Gold Farms Inc.
ad8ef0fa-528a-41bd-a373-0f3c89a8bd04,2,Novo Integrated Sciences Inc.
ad8ef0fa-528a-41bd-a373-0f3c89a8bd04,4,12/19/2019
ad8ef0fa-528a-41bd-a373-0f3c89a8bd04,5,12/19/2019
ad8ef0fa-528a-41bd-a373-0f3c89a8bd04,6,12/19/2024
ad8ef0fa-528a-41bd-a373-0f3c89a8bd04,3,
b75523b8-af86-417a-a12f-3a2710e15eaf,1,STRATEGIC ALLIANCE AGREEMENT
b75523b8-af86-417a-a12f-3a2710e15eaf,2,Dialog Semiconductor (UK) Ltd.
b75523b8-af86-417a-a12f-3a2710e15eaf,2,Energous Corporation
b75523b8-af86-417a-a12f-3a2710e15eaf,4,11/6/2016
b75523b8-af86-417a-a12f-3a2710e15eaf,5,11/6/2016
b75523b8-af86-417a-a12f-3a2710e15eaf,6,11/6/2023
b75523b8-af86-417a-a12f-3a2710e15eaf,3,California
deff093c-a86b-4e9d-b621-5789668f9699,1,JOINT VENTURE AGREEMENT
deff093c-a86b-4e9d-b621-5789668f9699,2,"BorrowMoney.com, inc"
deff093c-a86b-4e9d-b621-5789668f9699,2,"JVLS, LLC"
deff093c-a86b-4e9d-b621-5789668f9699,4,3/20/2020
deff093c-a86b-4e9d-b621-5789668f9699,5,3/1/2020
deff093c-a86b-4e9d-b621-5789668f9699,6,2/28/2025
deff093c-a86b-4e9d-b621-5789668f9699,3,Florida
3cb32aa4-7d54-41d5-96d4-956b1528a213,1,AMENDMENT AND TERMINATION OF JOINT VENTURE AGREEMENT
3cb32aa4-7d54-41d5-96d4-956b1528a213,2,"Zhongshan Nissin Industry Co., Ltd."
3cb32aa4-7d54-41d5-96d4-956b1528a213,2,Nissin Kogyo Holdings
3cb32aa4-7d54-41d5-96d4-956b1528a213,2,Nissin
3cb32aa4-7d54-41d5-96d4-956b1528a213,2,Veoneer US
3cb32aa4-7d54-41d5-96d4-956b1528a213,2,Veoneer AB
3cb32aa4-7d54-41d5-96d4-956b1528a213,4,10/30/2019
3cb32aa4-7d54-41d5-96d4-956b1528a213,5,
3cb32aa4-7d54-41d5-96d4-956b1528a213,6,
3cb32aa4-7d54-41d5-96d4-956b1528a213,3,Japan
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,1,JOINT VENTURE AGREEMENT
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,2,MIL
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,2,Mr. Nirmal K. MINDA
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,2,MINDA INDUSTRIES LIMITED
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,2,IMPCO
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,2,IMPCO Technologies Inc.
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,4,5/18/2001
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,5,5/18/2001
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,6,Indefinite
7a143a90-31a5-4aa2-9897-82dc4b9b84cb,3,India
9bd50c9b-cb69-4629-9068-96a2e8234c16,1,AFFILIATE AGREEMENT
9bd50c9b-cb69-4629-9068-96a2e8234c16,2,"Physician Sales & Service, Inc."
9bd50c9b-cb69-4629-9068-96a2e8234c16,2,"Gulf South Medical Supply, Inc."
9bd50c9b-cb69-4629-9068-96a2e8234c16,2,PSS Merger Corp.
9bd50c9b-cb69-4629-9068-96a2e8234c16,4,12/14/1997
9bd50c9b-cb69-4629-9068-96a2e8234c16,5,
9bd50c9b-cb69-4629-9068-96a2e8234c16,6,
9bd50c9b-cb69-4629-9068-96a2e8234c16,3,Delaware
170f4339-fbf6-4a46-9c8e-d65be05b2885,1,AGENCY AGREEMENT
170f4339-fbf6-4a46-9c8e-d65be05b2885,2,Lessor
170f4339-fbf6-4a46-9c8e-d65be05b2885,2,"Duckwall-Alco Stores, Inc."
170f4339-fbf6-4a46-9c8e-d65be05b2885,4,11/9/2005
170f4339-fbf6-4a46-9c8e-d65be05b2885,5,
170f4339-fbf6-4a46-9c8e-d65be05b2885,6,
170f4339-fbf6-4a46-9c8e-d65be05b2885,3,
5d38c155-85cf-4609-b0c1-64568730316f,1,AGENCY AGREEMENT
5d38c155-85cf-4609-b0c1-64568730316f,2,"Stratton, Cheeseman & Walsh-Nevada, Inc."
5d38c155-85cf-4609-b0c1-64568730316f,2,Mutual Insurance Corporation of America
5d38c155-85cf-4609-b0c1-64568730316f,4,5/25/1999
5d38c155-85cf-4609-b0c1-64568730316f,5,5/25/1999
5d38c155-85cf-4609-b0c1-64568730316f,6,
5d38c155-85cf-4609-b0c1-64568730316f,3,Nevada
0571b5db-8139-4eec-978b-c1cd0d85bba1,1,AGENCY AGREEMENT
0571b5db-8139-4eec-978b-c1cd0d85bba1,2,El Banco Financial Corporation
0571b5db-8139-4eec-978b-c1cd0d85bba1,2,Company
0571b5db-8139-4eec-978b-c1cd0d85bba1,4,
0571b5db-8139-4eec-978b-c1cd0d85bba1,5,
0571b5db-8139-4eec-978b-c1cd0d85bba1,6,
0571b5db-8139-4eec-978b-c1cd0d85bba1,3,Georgia
99c31bc7-eb79-462a-885e-09cab7821997,1,AGENCY AGREEMENT
99c31bc7-eb79-462a-885e-09cab7821997,2,"Hyde Park Bancorp, MHC"
99c31bc7-eb79-462a-885e-09cab7821997,2,"Hyde Park Bancorp, Inc."
99c31bc7-eb79-462a-885e-09cab7821997,2,"Blue Hills Bancorp, Inc."
99c31bc7-eb79-462a-885e-09cab7821997,2,Blue Hills Bank
99c31bc7-eb79-462a-885e-09cab7821997,2,"Bruyette & Woods, Inc."
99c31bc7-eb79-462a-885e-09cab7821997,2,Mid-Tier
99c31bc7-eb79-462a-885e-09cab7821997,4,5/14/2014
99c31bc7-eb79-462a-885e-09cab7821997,5,5/14/2014
99c31bc7-eb79-462a-885e-09cab7821997,6,
99c31bc7-eb79-462a-885e-09cab7821997,3,New York
561005dd-eab0-4773-80a2-ab6977052793,1,STRATEGIC ALLIANCE AGREEMENT
561005dd-eab0-4773-80a2-ab6977052793,2,The University of Texas M. D. Anderson Cancer Center
561005dd-eab0-4773-80a2-ab6977052793,2,Adaptimmune LLC
561005dd-eab0-4773-80a2-ab6977052793,2,Adaptimmune Limited
561005dd-eab0-4773-80a2-ab6977052793,4,9/23/2016
561005dd-eab0-4773-80a2-ab6977052793,5,9/23/2016
561005dd-eab0-4773-80a2-ab6977052793,6,9/23/2021
561005dd-eab0-4773-80a2-ab6977052793,3,Texas
143aa266-2a84-4d2c-b96a-30068e7103cd,1,Strategic Alliance Agreement VET TECH
143aa266-2a84-4d2c-b96a-30068e7103cd,2,"VETERAN TECHNOLOGY GROUP, LLC"
143aa266-2a84-4d2c-b96a-30068e7103cd,2,Cool Technologies Inc.
143aa266-2a84-4d2c-b96a-30068e7103cd,4,5/26/2017
143aa266-2a84-4d2c-b96a-30068e7103cd,5,5/26/2017
143aa266-2a84-4d2c-b96a-30068e7103cd,6,5/26/2022
143aa266-2a84-4d2c-b96a-30068e7103cd,3,Missouri
b1cf80fa-4136-453b-994c-c34d0ff431f1,1,Strategic Alliance Agreement
b1cf80fa-4136-453b-994c-c34d0ff431f1,2,"System Associates, Inc."
b1cf80fa-4136-453b-994c-c34d0ff431f1,2,Rubicon Software Group plc
b1cf80fa-4136-453b-994c-c34d0ff431f1,4,4/15/2009
b1cf80fa-4136-453b-994c-c34d0ff431f1,5,4/15/2009
b1cf80fa-4136-453b-994c-c34d0ff431f1,6,4/15/2012
b1cf80fa-4136-453b-994c-c34d0ff431f1,3,Florida
99e34643-5272-4df3-8f2a-0c860b4e6bd3,1,STRATEGIC ALLIANCE AGREEMENT
99e34643-5272-4df3-8f2a-0c860b4e6bd3,2,NORTHERN TELECOM LIMITED
99e34643-5272-4df3-8f2a-0c860b4e6bd3,2,ENTRUST TECHNOLOGIES INC.
99e34643-5272-4df3-8f2a-0c860b4e6bd3,4,12/31/1996
99e34643-5272-4df3-8f2a-0c860b4e6bd3,5,
99e34643-5272-4df3-8f2a-0c860b4e6bd3,6,12/31/1999
99e34643-5272-4df3-8f2a-0c860b4e6bd3,3,Ontario
804d8308-b132-4e97-8bb1-1992c5a18762,1,Strategic Alliance Agreement
804d8308-b132-4e97-8bb1-1992c5a18762,2,"Giggles N' Hugs, Inc."
804d8308-b132-4e97-8bb1-1992c5a18762,2,"Kiddo, Inc."
804d8308-b132-4e97-8bb1-1992c5a18762,4,5/17/2016
804d8308-b132-4e97-8bb1-1992c5a18762,5,5/17/2016
804d8308-b132-4e97-8bb1-1992c5a18762,6,5/17/2019
804d8308-b132-4e97-8bb1-1992c5a18762,3,California
53872b56-40ba-44c9-b660-299020da4b13,1,Strategic Alliance Agreement
53872b56-40ba-44c9-b660-299020da4b13,2,"IMedicor, Inc"
53872b56-40ba-44c9-b660-299020da4b13,2,USA MCO
53872b56-40ba-44c9-b660-299020da4b13,4,7/15/2010
53872b56-40ba-44c9-b660-299020da4b13,5,7/15/2010
53872b56-40ba-44c9-b660-299020da4b13,6,7/15/2015
53872b56-40ba-44c9-b660-299020da4b13,3,New York
5a038f8a-f087-4bf6-87d6-7928a78f7f6d,1,Strategic Alliance Agreement
5a038f8a-f087-4bf6-87d6-7928a78f7f6d,2,"Bravatek Solutions, Inc."
5a038f8a-f087-4bf6-87d6-7928a78f7f6d,2,Fazync LLC
5a038f8a-f087-4bf6-87d6-7928a78f7f6d,4,1/10/2018
5a038f8a-f087-4bf6-87d6-7928a78f7f6d,5,1/10/2018
5a038f8a-f087-4bf6-87d6-7928a78f7f6d,6,
5a038f8a-f087-4bf6-87d6-7928a78f7f6d,3,Texas
d7856751-56e7-46f7-8c39-78aeec99246b,1,Strategic Alliance Agreement
d7856751-56e7-46f7-8c39-78aeec99246b,2,IntriCon Corporation
d7856751-56e7-46f7-8c39-78aeec99246b,2,Dynamic Hearing Pty Ltd
d7856751-56e7-46f7-8c39-78aeec99246b,4,10/1/2008
d7856751-56e7-46f7-8c39-78aeec99246b,5,10/1/2008
d7856751-56e7-46f7-8c39-78aeec99246b,6,10/1/2013
d7856751-56e7-46f7-8c39-78aeec99246b,3,"Victoria, Australia"
7bd9571d-e88f-4ee3-829e-d7eeb2f1f349,1,Strategic Alliance Agreement MKOS
7bd9571d-e88f-4ee3-829e-d7eeb2f1f349,2,UTEK Corporation
7bd9571d-e88f-4ee3-829e-d7eeb2f1f349,2,Manakoa Services Corporation
7bd9571d-e88f-4ee3-829e-d7eeb2f1f349,4,6/14/2006
7bd9571d-e88f-4ee3-829e-d7eeb2f1f349,5,
7bd9571d-e88f-4ee3-829e-d7eeb2f1f349,6,6/14/2007
7bd9571d-e88f-4ee3-829e-d7eeb2f1f349,3,
3dfd88ee-3c5d-4538-bdf9-5d3207dd16bc,1,Strategic Alliance Agreement UTK
3dfd88ee-3c5d-4538-bdf9-5d3207dd16bc,2,AVDU
3dfd88ee-3c5d-4538-bdf9-5d3207dd16bc,2,UTEK Corporation
3dfd88ee-3c5d-4538-bdf9-5d3207dd16bc,2,World Energy Solutions
3dfd88ee-3c5d-4538-bdf9-5d3207dd16bc,4,9/9/200
3dfd88ee-3c5d-4538-bdf9-5d3207dd16bc,5,
3dfd88ee-3c5d-4538-bdf9-5d3207dd16bc,6,
3dfd88ee-3c5d-4538-bdf9-5d3207dd16bc,3,
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,1,STRATEGIC ALLIANCE AGREEMENT
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,PHLVIC
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,PLIC
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,PHL VARIABLE
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,PEPCO
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,INVESTORS CAPITAL CORPORATION
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,ICC
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,PHL VARIABLE INSURANCE COMPANY
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,PHOENIX EQUITY PLANNING CORPORATION
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,PHOENIX LIFE INSURANCE COMPANY
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,2,PHLVIC
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,4,
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,5,
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,6,
7f03ffe5-9afe-40e4-bdb3-843ebecfc935,3,Connecticut
9bbc1aef-e681-4dc6-9d6c-6a7bac683bde,1,Strategic Alliance Agreement
9bbc1aef-e681-4dc6-9d6c-6a7bac683bde,2,Argo Medical Technologies Ltd.
9bbc1aef-e681-4dc6-9d6c-6a7bac683bde,2,Yaskawa Electric Corporation
9bbc1aef-e681-4dc6-9d6c-6a7bac683bde,4,9/24/2013
9bbc1aef-e681-4dc6-9d6c-6a7bac683bde,5,9/24/2013
9bbc1aef-e681-4dc6-9d6c-6a7bac683bde,6,9/24/2023
9bbc1aef-e681-4dc6-9d6c-6a7bac683bde,3,Israel
e39d9b44-0c3b-468d-ba84-eaacc2240203,1,STRATEGIC ALLIANCE AGREEMENT
e39d9b44-0c3b-468d-ba84-eaacc2240203,2,KALLO Inc
e39d9b44-0c3b-468d-ba84-eaacc2240203,2,Petro data Management Services Limited
e39d9b44-0c3b-468d-ba84-eaacc2240203,2,Gateway Global Fabrication Ltd.
e39d9b44-0c3b-468d-ba84-eaacc2240203,4,10/24/2011
e39d9b44-0c3b-468d-ba84-eaacc2240203,5,10/24/2011
e39d9b44-0c3b-468d-ba84-eaacc2240203,6,
e39d9b44-0c3b-468d-ba84-eaacc2240203,3,Ontario
3b84f019-e921-414a-b277-fcc158b1a5f0,1,STRATEGIC ALLIANCE AGREEMENT
3b84f019-e921-414a-b277-fcc158b1a5f0,2,"Edible Arrangements, LLC"
3b84f019-e921-414a-b277-fcc158b1a5f0,2,Farids & Co. LLC
3b84f019-e921-414a-b277-fcc158b1a5f0,2,"Rocky Mountain Chocolate Factory, Inc."
3b84f019-e921-414a-b277-fcc158b1a5f0,4,12/20/2019
3b84f019-e921-414a-b277-fcc158b1a5f0,5,
3b84f019-e921-414a-b277-fcc158b1a5f0,6,
3b84f019-e921-414a-b277-fcc158b1a5f0,3,New York
6cc168a7-b85a-4418-b6ff-d66d49bfc5b8,1,Strategic Alliance Agreement SIC
6cc168a7-b85a-4418-b6ff-d66d49bfc5b8,2,Turnkey Capital Inc.
6cc168a7-b85a-4418-b6ff-d66d49bfc5b8,2,Seminole Indian Company
6cc168a7-b85a-4418-b6ff-d66d49bfc5b8,4,6/30/2017
6cc168a7-b85a-4418-b6ff-d66d49bfc5b8,5,6/30/2017
6cc168a7-b85a-4418-b6ff-d66d49bfc5b8,6,6/30/2019
6cc168a7-b85a-4418-b6ff-d66d49bfc5b8,3,Florida
817b7214-5345-482e-9b9d-814f31ff3397,1,STRATEGIC ALLIANCE AGREEMENT PPD
817b7214-5345-482e-9b9d-814f31ff3397,2,"VirtualScopics, Inc."
817b7214-5345-482e-9b9d-814f31ff3397,2,"PPD Development, LP"
817b7214-5345-482e-9b9d-814f31ff3397,4,10/22/2010
817b7214-5345-482e-9b9d-814f31ff3397,5,10/22/2010
817b7214-5345-482e-9b9d-814f31ff3397,6,10/22/2012
817b7214-5345-482e-9b9d-814f31ff3397,3,Delaware
0bca6334-ac36-4d4c-8975-bc13ca3794c3,1,STRATEGIC ALLIANCE AGREEMENT
0bca6334-ac36-4d4c-8975-bc13ca3794c3,2,"BOSCH TECHNOLOGIES, LLC"
0bca6334-ac36-4d4c-8975-bc13ca3794c3,2,"BOSCH INTERNATIONAL, LLC"
0bca6334-ac36-4d4c-8975-bc13ca3794c3,2,CLIENT
0bca6334-ac36-4d4c-8975-bc13ca3794c3,4,12/1/2015
0bca6334-ac36-4d4c-8975-bc13ca3794c3,5,
0bca6334-ac36-4d4c-8975-bc13ca3794c3,6,
0bca6334-ac36-4d4c-8975-bc13ca3794c3,3,
9f14f438-c8e1-4879-9da4-419f0227725a,1,COLLABORATION AGREEMENT
9f14f438-c8e1-4879-9da4-419f0227725a,2,"Capsugel US, LLC"
9f14f438-c8e1-4879-9da4-419f0227725a,2,"Cardax, Inc."
9f14f438-c8e1-4879-9da4-419f0227725a,4,8/18/2014
9f14f438-c8e1-4879-9da4-419f0227725a,5,
9f14f438-c8e1-4879-9da4-419f0227725a,6,
9f14f438-c8e1-4879-9da4-419f0227725a,3,New York
329dfcce-0d89-46ec-9cfb-4f6759fcd5c8,1,Cooperation Agreement
329dfcce-0d89-46ec-9cfb-4f6759fcd5c8,2,"Beike Internet Security Technology Co., Ltd."
329dfcce-0d89-46ec-9cfb-4f6759fcd5c8,2,"Baidu Online Network Technology (Beijing) Co., Ltd."
329dfcce-0d89-46ec-9cfb-4f6759fcd5c8,4,April 2013
329dfcce-0d89-46ec-9cfb-4f6759fcd5c8,5,5/1/2013
329dfcce-0d89-46ec-9cfb-4f6759fcd5c8,6,4/30/2015
329dfcce-0d89-46ec-9cfb-4f6759fcd5c8,3,PRC
676cbe09-6b53-474e-b6cd-b4e8b21b0671,1,Cooperation Agreement
676cbe09-6b53-474e-b6cd-b4e8b21b0671,2,"Marathon Partners LUX Fund, L.P."
676cbe09-6b53-474e-b6cd-b4e8b21b0671,2,"Cibelli Research & Management, LLC"
676cbe09-6b53-474e-b6cd-b4e8b21b0671,2,Marathon Focus Fund L.P.
676cbe09-6b53-474e-b6cd-b4e8b21b0671,2,"e.l.f. Beauty, Inc."
676cbe09-6b53-474e-b6cd-b4e8b21b0671,4,7/1/2020
676cbe09-6b53-474e-b6cd-b4e8b21b0671,5,
676cbe09-6b53-474e-b6cd-b4e8b21b0671,6,
676cbe09-6b53-474e-b6cd-b4e8b21b0671,3,Delaware
bf91360a-790b-46c6-a412-f518a9f6a622,1,COLLABORATION AGREEMENT
bf91360a-790b-46c6-a412-f518a9f6a622,2,Astellas Pharma Inc.
bf91360a-790b-46c6-a412-f518a9f6a622,2,"FibroGen, Inc."
bf91360a-790b-46c6-a412-f518a9f6a622,4,6/1/2005
bf91360a-790b-46c6-a412-f518a9f6a622,5,6/1/2005
bf91360a-790b-46c6-a412-f518a9f6a622,6,
bf91360a-790b-46c6-a412-f518a9f6a622,3,California
99ecbab7-ff09-4cce-9634-b02773992b57,1,COOPERATION AGREEMENT HPIL ET
99ecbab7-ff09-4cce-9634-b02773992b57,2,HPIL ENERGYTECH Inc.
99ecbab7-ff09-4cce-9634-b02773992b57,2,GINARES
99ecbab7-ff09-4cce-9634-b02773992b57,2,GINARES GROUP AG
99ecbab7-ff09-4cce-9634-b02773992b57,4,1/5/2015
99ecbab7-ff09-4cce-9634-b02773992b57,5,
99ecbab7-ff09-4cce-9634-b02773992b57,6,1/5/2016
99ecbab7-ff09-4cce-9634-b02773992b57,3,Nevada
f8a18f56-1089-4c13-8897-efb16350e943,1,COOPERATION AGREEMENT HARVEST SMALL CAP PARTNERS MASTER
f8a18f56-1089-4c13-8897-efb16350e943,2,"HARVEST SMALL CAP PARTNERS MASTER, LTD"
f8a18f56-1089-4c13-8897-efb16350e943,2,"HARVEST SMALL CAP PARTNERS, L.P."
f8a18f56-1089-4c13-8897-efb16350e943,2,"HARVEST SMALL CAP PARTNERS GP, LLC"
f8a18f56-1089-4c13-8897-efb16350e943,2,"Meet Group, Inc."
f8a18f56-1089-4c13-8897-efb16350e943,2,HARVEST CAPITAL STRATEGIES LLC
f8a18f56-1089-4c13-8897-efb16350e943,4,6/27/2017
f8a18f56-1089-4c13-8897-efb16350e943,5,
f8a18f56-1089-4c13-8897-efb16350e943,6,
f8a18f56-1089-4c13-8897-efb16350e943,3,Delaware
5dadd8ab-b073-4c5b-9886-5f6d9615548e,1,Cooperation Agreement
5dadd8ab-b073-4c5b-9886-5f6d9615548e,2,OICL
5dadd8ab-b073-4c5b-9886-5f6d9615548e,2,QIWI
5dadd8ab-b073-4c5b-9886-5f6d9615548e,4,6/2/2015
5dadd8ab-b073-4c5b-9886-5f6d9615548e,5,
5dadd8ab-b073-4c5b-9886-5f6d9615548e,6,6/2/2020
5dadd8ab-b073-4c5b-9886-5f6d9615548e,3,England and Wales
e7e56316-7a6d-4d00-b106-0367f635cbf2,1,Cooperation Agreement
e7e56316-7a6d-4d00-b106-0367f635cbf2,2,"Xinyu Xinwei New Energy Co., Ltd."
e7e56316-7a6d-4d00-b106-0367f635cbf2,2,People's Government of Fenyi County
e7e56316-7a6d-4d00-b106-0367f635cbf2,4,6/25/2014
e7e56316-7a6d-4d00-b106-0367f635cbf2,5,
e7e56316-7a6d-4d00-b106-0367f635cbf2,6,
e7e56316-7a6d-4d00-b106-0367f635cbf2,3,
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,1,Cooperation Agreement
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,2,"Spôk Holdings, Inc."
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,2,White Hat SP GP LLC
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,2,White Hat Strategic Partners LP
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,2,White Hat Capital Partners GP LLC
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,4,6/18/2020
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,5,
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,6,
77d2f6b4-ba1e-46d1-8742-d6623d9368e7,3,Delaware
919ddd68-8b70-497f-924a-a96d7d4ec2df,1,COOPERATION AGREEMENT
919ddd68-8b70-497f-924a-a96d7d4ec2df,2,URS Corporation
919ddd68-8b70-497f-924a-a96d7d4ec2df,2,JANA Partners LLC
919ddd68-8b70-497f-924a-a96d7d4ec2df,4,3/13/2014
919ddd68-8b70-497f-924a-a96d7d4ec2df,5,
919ddd68-8b70-497f-924a-a96d7d4ec2df,6,
919ddd68-8b70-497f-924a-a96d7d4ec2df,3,Delaware
78da79e6-9ffd-4eaa-a0e8-0e54858378f9,1,INTELLECTUAL PROPERTY AGREEMENT
78da79e6-9ffd-4eaa-a0e8-0e54858378f9,2,Certegy
78da79e6-9ffd-4eaa-a0e8-0e54858378f9,2,Equifax Inc.
78da79e6-9ffd-4eaa-a0e8-0e54858378f9,4,6/30/2001
78da79e6-9ffd-4eaa-a0e8-0e54858378f9,5,
78da79e6-9ffd-4eaa-a0e8-0e54858378f9,6,
78da79e6-9ffd-4eaa-a0e8-0e54858378f9,3,Georgia
f71be1b4-ea81-4a02-98aa-0048c66d1296,1,INTELLECTUAL PROPERTY AGREEMENT
f71be1b4-ea81-4a02-98aa-0048c66d1296,2,"Armstrong Flooring, Inc."
f71be1b4-ea81-4a02-98aa-0048c66d1296,2,"AHF Holding, Inc."
f71be1b4-ea81-4a02-98aa-0048c66d1296,2,AFI Licensing LLC
f71be1b4-ea81-4a02-98aa-0048c66d1296,2,Armstrong Hardwood Flooring Company
f71be1b4-ea81-4a02-98aa-0048c66d1296,4,12/31/2018
f71be1b4-ea81-4a02-98aa-0048c66d1296,5,
f71be1b4-ea81-4a02-98aa-0048c66d1296,6,
f71be1b4-ea81-4a02-98aa-0048c66d1296,3,Delaware
2b42ac3c-2bcf-4775-a963-d84980a240c1,1,Intellectual Property Agreement
2b42ac3c-2bcf-4775-a963-d84980a240c1,2,"GSI Technology, Inc."
2b42ac3c-2bcf-4775-a963-d84980a240c1,2,Sony Electronics Inc.
2b42ac3c-2bcf-4775-a963-d84980a240c1,4,8/28/2009
